date,year,month,time_id,country,country_id,case,last_yr_ir,ir,t2m,tp,rh,svpd,population,iobw,iobw_summer
2014/1/1,2014,1,1,Malaysia,19,8804,147.0908014,29.4778,24.4559,188.1554,90.5853,0.2304,29866559,0.12,0.262666667
2014/2/1,2014,2,2,Malaysia,19,8966,147.0908014,30.0202,25.5207,47.8326,89.5986,0.2739,29866559,0.065,0.262666667
2014/3/1,2014,3,3,Malaysia,19,7153,147.0908014,23.9499,26.0762,130.2108,89.5805,0.2812,29866559,0.118,0.262666667
2014/4/1,2014,4,4,Malaysia,19,4952,147.0908014,16.5804,26.0809,255.7391,91.8438,0.2151,29866559,0.26,0.262666667
2014/5/1,2014,5,5,Malaysia,19,6417,147.0908014,21.4856,26.2833,271.9397,91.6589,0.2221,29866559,0.41,0.262666667
2014/6/1,2014,6,6,Malaysia,19,8350,147.0908014,27.9577,26.7818,134.5473,90.1243,0.2727,29866559,0.418,0.262666667
2014/7/1,2014,7,7,Malaysia,19,11061,147.0908014,37.0347,26.5172,123.7634,89.8223,0.2774,29866559,0.276,0.262666667
2014/8/1,2014,8,8,Malaysia,19,12241,147.0908014,40.9856,25.6667,263.4457,91.0806,0.2309,29866559,0.283,0.262666667
2014/9/1,2014,9,9,Malaysia,19,8983,147.0908014,30.0771,25.6501,198.8357,91.3714,0.2221,29866559,0.295,0.262666667
2014/10/1,2014,10,10,Malaysia,19,8904,147.0908014,29.8126,25.4492,309.5599,91.9832,0.2036,29866559,0.42,0.262666667
2014/11/1,2014,11,11,Malaysia,19,9596,147.0908014,32.1296,25.127,371.2916,92.8462,0.1777,29866559,0.383,0.262666667
2014/12/1,2014,12,12,Malaysia,19,11748,147.0908014,39.335,24.8761,478.7904,92.9067,0.1741,29866559,0.37,0.262666667
2015/1/1,2015,1,13,Malaysia,19,13619,397.427772,44.9903,24.8448,192.5494,91.4921,0.2118,30270962,0.164,0.398333333
2015/2/1,2015,2,14,Malaysia,19,11431,397.427772,37.7623,25.3055,96.5646,90.0245,0.2572,30270962,0.151,0.398333333
2015/3/1,2015,3,15,Malaysia,19,8077,397.427772,26.6823,25.9324,139.4982,90.6639,0.247,30270962,0.321,0.398333333
2015/4/1,2015,4,16,Malaysia,19,6243,397.427772,20.6237,26.1751,248.8842,91.4504,0.2276,30270962,0.388,0.398333333
2015/5/1,2015,5,17,Malaysia,19,8680,397.427772,28.6743,26.4286,212.5595,91.344,0.2332,30270962,0.486,0.398333333
2015/6/1,2015,6,18,Malaysia,19,11306,397.427772,37.3493,26.5247,159.5721,91.1217,0.2407,30270962,0.553,0.398333333
2015/7/1,2015,7,19,Malaysia,19,12022,397.427772,39.7146,26.3411,153.7292,90.8946,0.2441,30270962,0.561,0.398333333
2015/8/1,2015,8,20,Malaysia,19,10802,397.427772,35.6844,25.9775,203.9177,91.697,0.2171,30270962,0.682,0.398333333
2015/9/1,2015,9,21,Malaysia,19,9452,397.427772,31.2246,25.8832,182.2687,91.8099,0.213,30270962,0.724,0.398333333
2015/10/1,2015,10,22,Malaysia,19,9724,397.427772,32.1232,25.7096,235.0303,92.0699,0.2044,30270962,0.851,0.398333333
2015/11/1,2015,11,23,Malaysia,19,9175,397.427772,30.3096,25.2573,390.1865,93.2942,0.1669,30270962,0.762,0.398333333
2015/12/1,2015,12,24,Malaysia,19,8661,397.427772,28.6116,25.4943,214.3167,92.5563,0.1891,30270962,0.898,0.398333333
2016/1/1,2016,1,25,Malaysia,19,14721,402.4847311,47.9749,26.014,150.8036,91.6402,0.2208,30684804,0.968,0.878666667
2016/2/1,2016,2,26,Malaysia,19,11321,402.4847311,36.8945,25.9807,128.6106,90.0958,0.265,30684804,0.757,0.878666667
2016/3/1,2016,3,27,Malaysia,19,9689,402.4847311,31.5759,26.8791,104.2178,89.4518,0.2972,30684804,0.997,0.878666667
2016/4/1,2016,4,28,Malaysia,19,6755,402.4847311,22.0142,27.2163,165.4262,90.2033,0.2778,30684804,0.937,0.878666667
2016/5/1,2016,5,29,Malaysia,19,5717,402.4847311,18.6314,26.8066,276.3478,91.4505,0.2349,30684804,0.702,0.878666667
2016/6/1,2016,6,30,Malaysia,19,7604,402.4847311,24.781,26.3942,163.6157,90.7646,0.249,30684804,0.387,0.878666667
2016/7/1,2016,7,31,Malaysia,19,8939,402.4847311,29.1317,26.1916,208.3824,91.3181,0.231,30684804,0.261,0.878666667
2016/8/1,2016,8,32,Malaysia,19,9441,402.4847311,30.7677,26.4109,145.5219,90.7014,0.2501,30684804,0.379,0.878666667
2016/9/1,2016,9,33,Malaysia,19,7328,402.4847311,23.8815,26.0288,185.4129,91.0477,0.2364,30684804,0.111,0.878666667
2016/10/1,2016,10,34,Malaysia,19,6369,402.4847311,20.7562,25.8917,239.9159,90.8431,0.2414,30684804,0.105,0.878666667
2016/11/1,2016,11,35,Malaysia,19,5643,402.4847311,18.3902,25.3549,353.6007,92.8318,0.1799,30684804,0.191,0.878666667
2016/12/1,2016,12,36,Malaysia,19,6641,402.4847311,21.6426,25.3165,273.1199,92.7783,0.1819,30684804,0.214,0.878666667
2017/1/1,2017,1,37,Malaysia,19,8117,362.9060169,26.0955,25.2289,265.0314,92.7964,0.1809,31105028,0.097,0.108666667
2017/2/1,2017,2,38,Malaysia,19,7260,362.9060169,23.3403,25.3796,176.1471,91.6023,0.2145,31105028,0.064,0.108666667
2017/3/1,2017,3,39,Malaysia,19,8168,362.9060169,26.2594,25.7008,246.3671,92.0975,0.2045,31105028,0.06,0.108666667
2017/4/1,2017,4,40,Malaysia,19,8177,362.9060169,26.2884,26.042,279.1869,92.066,0.2085,31105028,0.058,0.108666667
2017/5/1,2017,5,41,Malaysia,19,9113,362.9060169,29.2975,26.4803,256.2574,91.5506,0.2279,31105028,0.208,0.108666667
2017/6/1,2017,6,42,Malaysia,19,8846,362.9060169,28.4391,26.3948,146.1159,90.8853,0.2457,31105028,0.202,0.108666667
2017/7/1,2017,7,43,Malaysia,19,8763,362.9060169,28.1723,26.3392,140.679,90.8007,0.2467,31105028,0.389,0.108666667
2017/8/1,2017,8,44,Malaysia,19,7117,362.9060169,22.8805,25.9046,245.7922,91.4756,0.2228,31105028,0.396,0.108666667
2017/9/1,2017,9,45,Malaysia,19,5153,362.9060169,16.5665,25.7565,268.775,91.6092,0.217,31105028,0.381,0.108666667
2017/10/1,2017,10,46,Malaysia,19,4959,362.9060169,15.9428,25.8782,212.907,91.2924,0.228,31105028,0.37,0.108666667
2017/11/1,2017,11,47,Malaysia,19,4202,362.9060169,13.5091,25.2323,387.5344,92.9223,0.1766,31105028,0.359,0.108666667
2017/12/1,2017,12,48,Malaysia,19,4459,362.9060169,14.3353,25.2641,249.4238,92.3001,0.1941,31105028,0.057,0.108666667
2018/1/1,2018,1,49,Malaysia,19,4920,269.567351,15.6049,24.7058,325.9801,93.2086,0.1649,31528585,-0.057,0.14
2018/2/1,2018,2,50,Malaysia,19,4834,269.567351,15.3321,25.3826,106.186,90.8615,0.2347,31528585,0.094,0.14
2018/3/1,2018,3,51,Malaysia,19,4963,269.567351,15.7413,25.8987,186.778,91.3723,0.2268,31528585,0.07,0.14
2018/4/1,2018,4,52,Malaysia,19,4966,269.567351,15.7508,26.2309,230.0949,91.1699,0.2362,31528585,0.127,0.14
2018/5/1,2018,5,53,Malaysia,19,5521,269.567351,17.5111,26.2311,293.2236,91.5309,0.2254,31528585,0.223,0.14
2018/6/1,2018,6,54,Malaysia,19,3009,269.567351,9.5437,26.3732,140.0133,90.7322,0.2494,31528585,0.102,0.14
2018/7/1,2018,7,55,Malaysia,19,3757,269.567351,11.9162,26.3103,118.3375,90.3895,0.2575,31528585,0.145,0.14
2018/8/1,2018,8,56,Malaysia,19,4293,269.567351,13.6162,26.4084,114.1875,90.0761,0.2675,31528585,0.161,0.14
2018/9/1,2018,9,57,Malaysia,19,5474,269.567351,17.362,25.5575,243.5177,91.5477,0.2163,31528585,0.132,0.14
2018/10/1,2018,10,58,Malaysia,19,1424,269.567351,4.5165,25.4398,362.6516,92.4355,0.1913,31528585,0.226,0.14
2018/11/1,2018,11,59,Malaysia,19,7710,269.567351,24.454,25.4664,300.0509,92.6582,0.1858,31528585,0.295,0.14
2018/12/1,2018,12,60,Malaysia,19,8790,269.567351,27.8795,25.3079,269.6987,93.1897,0.1704,31528585,0.324,0.14
2019/1/1,2019,1,61,Malaysia,19,2587,258.8603326,8.0971,25.612,141.7877,91.2301,0.2272,31949777,0.445,0.487666667
2019/2/1,2019,2,62,Malaysia,19,11080,258.8603326,34.6794,26.037,94.8357,90.3973,0.2572,31949777,0.423,0.487666667
2019/3/1,2019,3,63,Malaysia,19,11126,258.8603326,34.8234,26.4116,129.1591,90.4447,0.2601,31949777,0.36,0.487666667
2019/4/1,2019,4,64,Malaysia,19,8675,258.8603326,27.152,26.7359,193.9224,91.3519,0.2373,31949777,0.577,0.487666667
2019/5/1,2019,5,65,Malaysia,19,9876,258.8603326,30.911,26.7928,198.4567,90.6342,0.2584,31949777,0.526,0.487666667
2019/6/1,2019,6,66,Malaysia,19,3878,258.8603326,12.1378,26.4827,226.8872,91.3447,0.2335,31949777,0.607,0.487666667
2019/7/1,2019,7,67,Malaysia,19,6529,258.8603326,20.4352,26.3144,127.024,90.7807,0.2473,31949777,0.583,0.487666667
2019/8/1,2019,8,68,Malaysia,19,6616,258.8603326,20.7075,26.3015,112.5559,90.8042,0.2457,31949777,0.576,0.487666667
2019/9/1,2019,9,69,Malaysia,19,9617,258.8603326,30.1004,26.184,144.3524,90.9381,0.2413,31949777,0.364,0.487666667
2019/10/1,2019,10,70,Malaysia,19,2181,258.8603326,6.8263,25.4106,341.8711,92.4303,0.1912,31949777,0.467,0.487666667
2019/11/1,2019,11,71,Malaysia,19,10918,258.8603326,34.1724,25.4528,262.0128,92.2476,0.1967,31949777,0.507,0.487666667
2019/12/1,2019,12,72,Malaysia,19,5500,258.8603326,17.2145,25.203,238.671,91.6584,0.2109,31949777,0.551,0.487666667
2014/1/1,2014,1,1,Singapore,20,1616,401.5808379,29.5445,25.3312,68.97,89.1898,0.2857,5469724,0.12,0.262666667
2014/2/1,2014,2,2,Singapore,20,1005,401.5808379,18.3739,26.1701,11.37,89.5091,0.2902,5469724,0.065,0.262666667
2014/3/1,2014,3,3,Singapore,20,937,401.5808379,17.1307,26.9257,93.7,89.2318,0.3105,5469724,0.118,0.262666667
2014/4/1,2014,4,4,Singapore,20,1057,401.5808379,19.3246,27.3018,193.52,89.1037,0.3203,5469724,0.26,0.262666667
2014/5/1,2014,5,5,Singapore,20,1562,401.5808379,28.5572,27.7066,290.61,88.2852,0.3519,5469724,0.41,0.262666667
2014/6/1,2014,6,6,Singapore,20,2496,401.5808379,45.633,28.2517,196.35,87.3175,0.393,5469724,0.418,0.262666667
2014/7/1,2014,7,7,Singapore,20,3120,401.5808379,57.0413,27.6441,204.79,87.4139,0.378,5469724,0.276,0.262666667
2014/8/1,2014,8,8,Singapore,20,1933,401.5808379,35.34,26.8289,268.17,87.3768,0.363,5469724,0.283,0.262666667
2014/9/1,2014,9,9,Singapore,20,1534,401.5808379,28.0453,27.2271,95.9,87.0024,0.3814,5469724,0.295,0.262666667
2014/10/1,2014,10,10,Singapore,20,1106,401.5808379,20.2204,27.0536,148.76,88.6235,0.331,5469724,0.42,0.262666667
2014/11/1,2014,11,11,Singapore,20,691,401.5808379,12.6332,26.3982,338.4,90.0388,0.2798,5469724,0.383,0.262666667
2014/12/1,2014,12,12,Singapore,20,883,401.5808379,16.1434,26.0189,483.47,90.7997,0.2533,5469724,0.37,0.262666667
2015/1/1,2015,1,13,Singapore,20,1033,328.9379866,18.663,25.7919,178.88,89.5499,0.284,5535002,0.164,0.398333333
2015/2/1,2015,2,14,Singapore,20,617,328.9379866,11.1472,25.832,123.15,89.5662,0.2837,5535002,0.151,0.398333333
2015/3/1,2015,3,15,Singapore,20,470,328.9379866,8.4914,26.7398,133.87,89.8405,0.29,5535002,0.321,0.398333333
2015/4/1,2015,4,16,Singapore,20,532,328.9379866,9.6116,27.1874,229.96,89.2769,0.3136,5535002,0.388,0.398333333
2015/5/1,2015,5,17,Singapore,20,674,328.9379866,12.1771,27.5625,253.33,88.24,0.3508,5535002,0.486,0.398333333
2015/6/1,2015,6,18,Singapore,20,970,328.9379866,17.5248,27.7966,169.72,87.063,0.3922,5535002,0.553,0.398333333
2015/7/1,2015,7,19,Singapore,20,1145,328.9379866,20.6865,27.5861,128.31,87.148,0.3839,5535002,0.561,0.398333333
2015/8/1,2015,8,20,Singapore,20,1034,328.9379866,18.6811,27.1633,150.31,87.7322,0.3589,5535002,0.682,0.398333333
2015/9/1,2015,9,21,Singapore,20,1063,328.9379866,19.2051,27.074,85.02,88.1422,0.3447,5535002,0.724,0.398333333
2015/10/1,2015,10,22,Singapore,20,1066,328.9379866,19.2593,26.9429,140.54,89.1138,0.3147,5535002,0.851,0.398333333
2015/11/1,2015,11,23,Singapore,20,1121,328.9379866,20.2529,26.5336,315.2,90.5132,0.2679,5535002,0.762,0.398333333
2015/12/1,2015,12,24,Singapore,20,1366,328.9379866,24.6793,26.6275,251.09,90.8679,0.2592,5535002,0.898,0.398333333
2016/1/1,2016,1,25,Singapore,20,2596,207.2447309,46.2969,26.8946,203.21,90.9152,0.2613,5607283,0.968,0.878666667
2016/2/1,2016,2,26,Singapore,20,1974,207.2447309,35.2042,26.6129,158.16,90.4326,0.2709,5607283,0.757,0.878666667
2016/3/1,2016,3,27,Singapore,20,1522,207.2447309,27.1433,27.4975,118.18,89.6399,0.3076,5607283,0.997,0.878666667
2016/4/1,2016,4,28,Singapore,20,942,207.2447309,16.7996,28.0622,224.67,89.3152,0.3269,5607283,0.937,0.878666667
2016/5/1,2016,5,29,Singapore,20,899,207.2447309,16.0327,28.1943,305.02,88.3898,0.3579,5607283,0.702,0.878666667
2016/6/1,2016,6,30,Singapore,20,912,207.2447309,16.2646,27.9024,152.88,87.2983,0.3861,5607283,0.387,0.878666667
2016/7/1,2016,7,31,Singapore,20,1002,207.2447309,17.8696,27.7138,162.01,87.2739,0.3838,5607283,0.261,0.878666667
2016/8/1,2016,8,32,Singapore,20,1118,207.2447309,19.9384,27.7995,211.77,87.3287,0.383,5607283,0.379,0.878666667
2016/9/1,2016,9,33,Singapore,20,670,207.2447309,11.9487,27.4929,184.12,88.0173,0.3561,5607283,0.111,0.878666667
2016/10/1,2016,10,34,Singapore,20,407,207.2447309,7.2584,27.2775,223.86,88.8799,0.3272,5607283,0.105,0.878666667
2016/11/1,2016,11,35,Singapore,20,319,207.2447309,5.689,26.5603,401.31,90.1213,0.2793,5607283,0.191,0.878666667
2016/12/1,2016,12,36,Singapore,20,312,207.2447309,5.5642,26.6849,224.23,90.3152,0.2757,5607283,0.214,0.878666667
2017/1/1,2017,1,37,Singapore,20,335,235.2476235,5.9691,26.4019,276.32,91.5552,0.2369,5612253,0.097,0.108666667
2017/2/1,2017,2,38,Singapore,20,235,235.2476235,4.1873,26.2771,197.77,90.4567,0.2656,5612253,0.064,0.108666667
2017/3/1,2017,3,39,Singapore,20,166,235.2476235,2.9578,26.7194,220.89,90.2506,0.2784,5612253,0.06,0.108666667
2017/4/1,2017,4,40,Singapore,20,169,235.2476235,3.0113,27.2685,329.18,89.5566,0.3066,5612253,0.058,0.108666667
2017/5/1,2017,5,41,Singapore,20,229,235.2476235,4.0804,27.7859,292.47,88.63,0.3431,5612253,0.208,0.108666667
2017/6/1,2017,6,42,Singapore,20,304,235.2476235,5.4167,27.848,137.59,87.5116,0.3786,5612253,0.202,0.108666667
2017/7/1,2017,7,43,Singapore,20,257,235.2476235,4.5793,27.664,146.96,87.0808,0.3881,5612253,0.389,0.108666667
2017/8/1,2017,8,44,Singapore,20,227,235.2476235,4.0447,27.1696,251.23,87.432,0.3683,5612253,0.396,0.108666667
2017/9/1,2017,9,45,Singapore,20,201,235.2476235,3.5814,27.1923,193.49,88.0434,0.3501,5612253,0.381,0.108666667
2017/10/1,2017,10,46,Singapore,20,272,235.2476235,4.8465,27.178,206.27,89.0055,0.3217,5612253,0.37,0.108666667
2017/11/1,2017,11,47,Singapore,20,176,235.2476235,3.136,26.5964,350.7,89.866,0.2874,5612253,0.359,0.108666667
2017/12/1,2017,12,48,Singapore,20,218,235.2476235,3.8844,26.4597,189.8,90.4555,0.2683,5612253,0.057,0.108666667
2018/1/1,2018,1,49,Singapore,20,249,47.91302174,4.4159,25.6966,355.83,91.4615,0.2303,5638676,-0.057,0.14
2018/2/1,2018,2,50,Singapore,20,157,47.91302174,2.7843,26.2062,57.17,89.7458,0.2839,5638676,0.094,0.14
2018/3/1,2018,3,51,Singapore,20,137,47.91302174,2.4296,26.9828,147.13,90.0009,0.2889,5638676,0.07,0.14
2018/4/1,2018,4,52,Singapore,20,202,47.91302174,3.5824,27.2511,212.73,89.263,0.315,5638676,0.127,0.14
2018/5/1,2018,5,53,Singapore,20,262,47.91302174,4.6465,27.4578,225.3,88.7197,0.3349,5638676,0.223,0.14
2018/6/1,2018,6,54,Singapore,20,264,47.91302174,4.682,27.6278,210.35,87.8247,0.3656,5638676,0.102,0.14
2018/7/1,2018,7,55,Singapore,20,250,47.91302174,4.4337,27.6053,129.63,87.3087,0.3799,5638676,0.145,0.14
2018/8/1,2018,8,56,Singapore,20,245,47.91302174,4.345,27.5439,103.39,87.4601,0.374,5638676,0.161,0.14
2018/9/1,2018,9,57,Singapore,20,228,47.91302174,4.0435,27.0241,143.75,87.5911,0.3602,5638676,0.132,0.14
2018/10/1,2018,10,58,Singapore,20,317,47.91302174,5.6219,26.6534,377.42,89.6785,0.2942,5638676,0.226,0.14
2018/11/1,2018,11,59,Singapore,20,355,47.91302174,6.2958,26.5202,440.81,90.2267,0.2758,5638676,0.295,0.14
2018/12/1,2018,12,60,Singapore,20,351,47.91302174,6.2249,26.4616,295.94,91.0236,0.2525,5638676,0.324,0.14
2019/1/1,2019,1,61,Singapore,20,777,57.79725595,13.623,26.7396,126.2,90.2136,0.2792,5703569,0.445,0.487666667
2019/2/1,2019,2,62,Singapore,20,555,57.79725595,9.7307,27.0084,53.71,90.0628,0.2875,5703569,0.423,0.487666667
2019/3/1,2019,3,63,Singapore,20,440,57.79725595,7.7145,27.4943,114.98,88.9805,0.3269,5703569,0.36,0.487666667
2019/4/1,2019,4,64,Singapore,20,525,57.79725595,9.2048,27.6937,198.82,89.307,0.3213,5703569,0.577,0.487666667
2019/5/1,2019,5,65,Singapore,20,1379,57.79725595,24.1778,27.9177,223.1,88.6276,0.3456,5703569,0.526,0.487666667
2019/6/1,2019,6,66,Singapore,20,1800,57.79725595,31.5592,27.6149,296.39,88.3197,0.3497,5703569,0.607,0.487666667
2019/7/1,2019,7,67,Singapore,20,3113,57.79725595,54.5799,27.6918,123.53,86.4966,0.4064,5703569,0.583,0.487666667
2019/8/1,2019,8,68,Singapore,20,1937,57.79725595,33.9612,27.7189,78.05,86.7565,0.3982,5703569,0.576,0.487666667
2019/9/1,2019,9,69,Singapore,20,1210,57.79725595,21.2148,27.4206,140.98,87.7879,0.3622,5703569,0.364,0.487666667
2019/10/1,2019,10,70,Singapore,20,1264,57.79725595,22.1616,26.6415,331.46,89.5458,0.2968,5703569,0.467,0.487666667
2019/11/1,2019,11,71,Singapore,20,1335,57.79725595,23.4064,26.7207,239.65,90.165,0.2808,5703569,0.507,0.487666667
2019/12/1,2019,12,72,Singapore,20,1350,57.79725595,23.6694,26.0307,315.85,90.2987,0.2675,5703569,0.551,0.487666667
2014/1/1,2014,1,1,Ecuador,21,836,74.24491514,5.2408,19.0053,355.5841,89.7157,0.1879,15951838,0.12,0.282666667
2014/2/1,2014,2,2,Ecuador,21,958,74.24491514,6.0056,19.0451,266.8265,90.3977,0.1748,15951838,0.065,0.282666667
2014/3/1,2014,3,3,Ecuador,21,1469,74.24491514,9.209,19.0439,312.3258,90.1779,0.1776,15951838,0.118,0.282666667
2014/4/1,2014,4,4,Ecuador,21,2134,74.24491514,13.3778,18.9008,303.2636,89.1868,0.1863,15951838,0.26,0.282666667
2014/5/1,2014,5,5,Ecuador,21,2208,74.24491514,13.8417,18.8204,332.7598,89.4338,0.1853,15951838,0.41,0.282666667
2014/6/1,2014,6,6,Ecuador,21,2442,74.24491514,15.3086,18.8433,180.044,87.7738,0.217,15951838,0.418,0.282666667
2014/7/1,2014,7,7,Ecuador,21,2252,74.24491514,14.1175,18.5222,117.0927,85.5047,0.2557,15951838,0.276,0.282666667
2014/8/1,2014,8,8,Ecuador,21,1235,74.24491514,7.7421,18.1797,130.1387,84.7349,0.2646,15951838,0.283,0.282666667
2014/9/1,2014,9,9,Ecuador,21,570,74.24491514,3.5733,18.2047,119.3436,84.6171,0.2675,15951838,0.295,0.282666667
2014/10/1,2014,10,10,Ecuador,21,532,74.24491514,3.335,18.3878,183.5448,85.7362,0.254,15951838,0.42,0.282666667
2014/11/1,2014,11,11,Ecuador,21,384,74.24491514,2.4072,18.5337,145.2165,86.2297,0.2554,15951838,0.383,0.282666667
2014/12/1,2014,12,12,Ecuador,21,424,74.24491514,2.658,19.0512,180.4049,86.6628,0.2541,15951838,0.37,0.282666667
2015/1/1,2015,1,13,Ecuador,21,956,97.36185787,5.8969,19.0849,287.0023,88.6237,0.2093,16212020,0.164,0.366
2015/2/1,2015,2,14,Ecuador,21,1423,97.36185787,8.7774,19.32,213.5271,89.9057,0.1867,16212020,0.151,0.366
2015/3/1,2015,3,15,Ecuador,21,4575,97.36185787,28.2198,19.3235,396.2635,90.5937,0.1733,16212020,0.321,0.366
2015/4/1,2015,4,16,Ecuador,21,8982,97.36185787,55.4033,19.4867,378.4731,89.5714,0.1866,16212020,0.388,0.366
2015/5/1,2015,5,17,Ecuador,21,12561,97.36185787,77.4795,19.4775,355.1749,89.1337,0.1956,16212020,0.486,0.366
2015/6/1,2015,6,18,Ecuador,21,7771,97.36185787,47.9336,19.1522,184.6492,87.2956,0.2285,16212020,0.553,0.366
2015/7/1,2015,7,19,Ecuador,21,3546,97.36185787,21.8727,18.9505,194.2709,86.3058,0.2473,16212020,0.561,0.366
2015/8/1,2015,8,20,Ecuador,21,920,97.36185787,5.6748,18.7528,90.2971,83.942,0.2875,16212020,0.682,0.366
2015/9/1,2015,9,21,Ecuador,21,565,97.36185787,3.4851,19.1613,95.2875,82.8776,0.3115,16212020,0.724,0.366
2015/10/1,2015,10,22,Ecuador,21,413,97.36185787,2.5475,19.021,220.0878,85.4411,0.2659,16212020,0.851,0.366
2015/11/1,2015,11,23,Ecuador,21,381,97.36185787,2.3501,19.165,209.7713,86.3931,0.2537,16212020,0.762,0.366
2015/12/1,2015,12,24,Ecuador,21,408,97.36185787,2.5167,19.7566,279.3325,86.3716,0.2524,16212020,0.898,0.366
2016/1/1,2016,1,25,Ecuador,21,1414,262.1449687,8.5743,19.7453,354.7989,89.4497,0.1987,16491115,0.968,0.779
2016/2/1,2016,2,26,Ecuador,21,1874,262.1449687,11.3637,19.8436,373.9572,90.4013,0.1774,16491115,0.757,0.779
2016/3/1,2016,3,27,Ecuador,21,1794,262.1449687,10.8786,19.893,397.0325,90.7139,0.172,16491115,0.997,0.779
2016/4/1,2016,4,28,Ecuador,21,1443,262.1449687,8.7502,19.7544,375.0732,90.2717,0.179,16491115,0.937,0.779
2016/5/1,2016,5,29,Ecuador,21,1917,262.1449687,11.6244,19.6634,208.8019,87.8725,0.2258,16491115,0.702,0.779
2016/6/1,2016,6,30,Ecuador,21,1875,262.1449687,11.3698,18.8667,142.8874,86.943,0.238,16491115,0.387,0.779
2016/7/1,2016,7,31,Ecuador,21,1252,262.1449687,7.592,18.4857,120.894,86.0646,0.2483,16491115,0.261,0.779
2016/8/1,2016,8,32,Ecuador,21,707,262.1449687,4.2872,18.6347,72.1094,83.9029,0.2886,16491115,0.379,0.779
2016/9/1,2016,9,33,Ecuador,21,487,262.1449687,2.9531,18.5623,151.9782,84.3159,0.2788,16491115,0.111,0.779
2016/10/1,2016,10,34,Ecuador,21,371,262.1449687,2.2497,18.5496,134.417,85.6518,0.2642,16491115,0.105,0.779
2016/11/1,2016,11,35,Ecuador,21,312,262.1449687,1.8919,18.7209,125.7338,85.8338,0.2632,16491115,0.191,0.779
2016/12/1,2016,12,36,Ecuador,21,167,262.1449687,1.0127,19.0798,233.5499,87.6482,0.2375,16491115,0.214,0.779
2017/1/1,2017,1,37,Ecuador,21,651,82.54141199,3.8784,19.1038,367.7474,89.7224,0.1899,16785361,0.097,0.135666667
2017/2/1,2017,2,38,Ecuador,21,1183,82.54141199,7.0478,19.3288,377.9402,90.8676,0.1639,16785361,0.064,0.135666667
2017/3/1,2017,3,39,Ecuador,21,2014,82.54141199,11.9986,19.2697,596.498,91.6736,0.1498,16785361,0.06,0.135666667
2017/4/1,2017,4,40,Ecuador,21,2297,82.54141199,13.6845,19.4792,397.7034,90.1228,0.177,16785361,0.058,0.135666667
2017/5/1,2017,5,41,Ecuador,21,2016,82.54141199,12.0105,19.3005,278.6787,89.8267,0.1855,16785361,0.208,0.135666667
2017/6/1,2017,6,42,Ecuador,21,1187,82.54141199,7.0716,18.7427,211.5538,88.4094,0.2033,16785361,0.202,0.135666667
2017/7/1,2017,7,43,Ecuador,21,726,82.54141199,4.3252,18.1319,121.7201,85.8625,0.2431,16785361,0.389,0.135666667
2017/8/1,2017,8,44,Ecuador,21,385,82.54141199,2.2937,18.3141,113.0415,85.3207,0.2561,16785361,0.396,0.135666667
2017/9/1,2017,9,45,Ecuador,21,415,82.54141199,2.4724,18.5072,131.2728,84.9437,0.265,16785361,0.381,0.135666667
2017/10/1,2017,10,46,Ecuador,21,180,82.54141199,1.0724,18.5476,176.1724,86.0994,0.2501,16785361,0.37,0.135666667
2017/11/1,2017,11,47,Ecuador,21,214,82.54141199,1.2749,18.3655,143.7904,86.8488,0.2421,16785361,0.359,0.135666667
2017/12/1,2017,12,48,Ecuador,21,165,82.54141199,0.983,18.9076,199.9761,87.8756,0.2232,16785361,0.057,0.135666667
2018/1/1,2018,1,49,Ecuador,21,442,67.83889481,2.5872,18.9245,239.5201,88.9979,0.2033,17084357,-0.057,0.37
2018/2/1,2018,2,50,Ecuador,21,423,67.83889481,2.4759,19.1081,344.0471,91.242,0.1598,17084357,0.094,0.37
2018/3/1,2018,3,51,Ecuador,21,350,67.83889481,2.0487,19.2406,261.2914,90.2538,0.1755,17084357,0.07,0.37
2018/4/1,2018,4,52,Ecuador,21,298,67.83889481,1.7443,19.1532,248.7354,89.6588,0.1888,17084357,0.127,0.37
2018/5/1,2018,5,53,Ecuador,21,264,67.83889481,1.5453,18.8635,316.3122,89.4342,0.187,17084357,0.223,0.37
2018/6/1,2018,6,54,Ecuador,21,263,67.83889481,1.5394,18.2161,133.5994,87.4,0.2177,17084357,0.102,0.37
2018/7/1,2018,7,55,Ecuador,21,284,67.83889481,1.6623,18.0489,128.3778,86.1319,0.2383,17084357,0.145,0.37
2018/8/1,2018,8,56,Ecuador,21,162,67.83889481,0.9482,18.1649,91.6041,84.2426,0.2725,17084357,0.161,0.37
2018/9/1,2018,9,57,Ecuador,21,184,67.83889481,1.077,18.4505,96.3462,83.8704,0.2848,17084357,0.132,0.37
2018/10/1,2018,10,58,Ecuador,21,140,67.83889481,0.8195,18.5302,119.4234,85.6812,0.2635,17084357,0.226,0.37
2018/11/1,2018,11,59,Ecuador,21,141,67.83889481,0.8253,18.889,203.9007,87.0379,0.2448,17084357,0.295,0.37
2018/12/1,2018,12,60,Ecuador,21,212,67.83889481,1.2409,19.0166,252.606,87.5034,0.228,17084357,0.324,0.37
2019/1/1,2019,1,61,Ecuador,21,452,18.69546291,2.6016,19.2693,346.6535,89.1544,0.1975,17373662,0.445,0.217666667
